TCGplayer Id,Product Line,Set Name,Product Name,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,My totals,My Store Price,Photo URL,Sold For ,Listed Where,Sold When,Where is it?,Sold For,Profit
8890087,Magic,Avatar: The Last Airbender,Master Pakku,63,U,Near Mint Foil,0.24,,,,,1,0.24,,0.24,https://user-content.cardcastle.co/uploads/card_user/scanned_image/a7f4d228-96e4-432c-a066-dfc654a0e2e8.jpg,,,,82026-2,,
9006174,Magic,Avatar: The Last Airbender,Water Tribe Captain,41,C,Near Mint Foil,0.18,,,,,1,0.18,,0.18,https://user-content.cardcastle.co/uploads/card_user/scanned_image/adcc2633-989d-470c-aabd-129a23198c94.jpg,,,,82026-2,,
9093247,Magic,Lorwyn Eclipsed,Mischievous Sneakling,235,C,Near Mint Foil,0.27,,,,,1,0.27,,0.27,https://user-content.cardcastle.co/uploads/card_user/scanned_image/97f071e1-28eb-45df-8780-14298c86f016.jpg,,,,82026-2,,
9080015,Magic,Lorwyn Eclipsed,Tweeze,162,C,Near Mint Foil,0.17,,,,,1,0.17,,0.17,https://user-content.cardcastle.co/uploads/card_user/scanned_image/e10f7bb8-5d5e-4083-b789-5b316cd5d557.jpg,,,,82026-2,,
9077823,Magic,Lorwyn Eclipsed,Gallant Fowlknight,17,C,Near Mint Foil,0.15,,,,,1,0.15,,0.15,https://user-content.cardcastle.co/uploads/card_user/scanned_image/e9e16cf4-54a2-47a2-8b50-14869d71acb1.jpg,,,,82026-2,,
9078965,Magic,Lorwyn Eclipsed,Bile-Vial Boggart,87,C,Near Mint Foil,0.23,,,,,1,0.23,,0.23,https://user-content.cardcastle.co/uploads/card_user/scanned_image/c85338f9-4a0a-455e-90ee-33bccd57ea9f.jpg,,,,82026-2,,
8841691,Magic,Edge of Eternities,Roving Actuator,157,U,Near Mint Foil,0.15,,,,,2,0.15,,0.15,https://user-content.cardcastle.co/uploads/card_user/scanned_image/e9764f27-13d6-4db4-9c11-000ce8667403.jpg,,,,82026-2,,
8840731,Magic,Edge of Eternities,Kavaron Skywarden,140,C,Near Mint Foil,0.15,,,,,1,0.15,,0.15,https://user-content.cardcastle.co/uploads/card_user/scanned_image/dde22fce-e295-45fe-9977-26b2782f30fd.jpg,,,,82026-2,,
8822233,Magic,Edge of Eternities,Remnant Elemental,155,U,Near Mint Foil,0.21,,,,,1,0.21,,0.21,https://user-content.cardcastle.co/uploads/card_user/scanned_image/b301b618-ebc7-4ed8-89a4-254db1d19f30.jpg,,,,82026-2,,
9001056,Magic,Avatar: The Last Airbender: Eternal-Legal,"Moku, Meandering Drummer",122,U,Near Mint Foil,0.32,,,,,1,0.32,,0.32,https://user-content.cardcastle.co/uploads/card_user/scanned_image/215d2a0c-b211-4a89-9a3c-c794b34350db.jpg,,,,82026-2,,
9284441,Magic,Foundations,Goblin Negotiation,88,U,Near Mint Foil,0.36,,,,,1,0.36,,0.36,https://user-content.cardcastle.co/uploads/card_user/scanned_image/e6b3a1d4-c1a0-4bef-bbf2-4c38f573c693.jpg,,,,82026-2,,
8339390,Magic,Foundations,Crackling Cyclops,83,C,Near Mint Foil,0.16,,,,,1,0.16,,0.16,https://user-content.cardcastle.co/uploads/card_user/scanned_image/20565ee7-a28f-4d76-9c67-cc10986c40d9.jpg,,,,82026-2,,
8186859,Magic,Duskmourn: House of Horror,Irreverent Gremlin,142,U,Near Mint Foil,0.23,,,,,1,0.23,,0.23,https://user-content.cardcastle.co/uploads/card_user/scanned_image/4f1f2964-06aa-4c4c-ba1e-d8a01660fa1b.jpg,,,,82026-2,,
8179743,Magic,Duskmourn: House of Horror,Betrayer's Bargain,126,U,Near Mint Foil,0.16,,,,,1,0.16,,0.16,https://user-content.cardcastle.co/uploads/card_user/scanned_image/66076297-59f8-474c-bf32-700e70901bd1.jpg,,,,82026-2,,
8644008,Magic,Tarkir: Dragonstorm,Fire-Rim Form,107,C,Near Mint Foil,0.12,,,,,3,0.12,,0.12,https://user-content.cardcastle.co/uploads/card_user/scanned_image/428c89c8-453f-4782-9af3-46310e5cfc35.jpg,,,,82026-2,,
7942099,Magic,Modern Horizons 3,Reckless Pyrosurfer,133,U,Near Mint Foil,0.34,,,,,1,0.34,,0.34,https://user-content.cardcastle.co/uploads/card_user/scanned_image/94aafb71-ae02-45b1-b99f-b2258f5c341e.jpg,,,,82026-2,,
7191974,Magic,Universes Beyond: The Lord of the Rings: Tales of Middle-earth,Battle-Scarred Goblin,115,C,Near Mint Foil,0.18,,,,,1,0.18,,0.18,https://user-content.cardcastle.co/uploads/card_user/scanned_image/36b80386-6e60-4e59-ba49-4adde6b3b7bf.jpg,,,,82026-2,,
8893722,Magic,Avatar: The Last Airbender,"Zuko, Exiled Prince",163,U,Near Mint Foil,0.3,,,,,1,0.3,,0.3,https://user-content.cardcastle.co/uploads/card_user/scanned_image/6df8437e-a825-46e3-851d-1cdb9a3fb0a0.jpg,,,,82026-2,,
8888745,Magic,Avatar: The Last Airbender: Eternal-Legal,"Iroh, Firebending Instructor (0240)",240,U,Near Mint Foil,0.95,,,,,1,0.95,,0.95,https://user-content.cardcastle.co/uploads/card_user/scanned_image/41358e53-21e3-4a5d-b953-05cace31a84c.jpg,,,,82026-2,,
8989989,Magic,Avatar: The Last Airbender,"Mai, Jaded Edge",147,U,Near Mint Foil,0.32,,,,,1,0.32,,0.32,https://user-content.cardcastle.co/uploads/card_user/scanned_image/5ddad997-ab71-43a9-af2d-c0372de5c516.jpg,,,,82026-2,,
8814607,Magic,Edge of Eternities,Galvanizing Sawship,136,U,Near Mint Foil,0.28,,,,,1,0.28,,0.28,https://user-content.cardcastle.co/uploads/card_user/scanned_image/455290ad-1c5c-43ad-ad38-958e553b3abc.jpg,,,,82026-2,,
8990871,Magic,Avatar: The Last Airbender,"Jeong Jeong, the Deserter",142,U,Near Mint Foil,0.32,,,,,1,0.32,,0.32,https://user-content.cardcastle.co/uploads/card_user/scanned_image/70c8df98-6762-4fd0-bfa3-5aeb8305fb55.jpg,,,,82026-2,,
8888545,Magic,Avatar: The Last Airbender: Eternal-Legal,Capital Guard (0234),234,C,Near Mint Foil,0.26,,,,,1,0.26,,0.26,https://user-content.cardcastle.co/uploads/card_user/scanned_image/4c846764-6ef3-48c7-8b7c-8312af9cf890.jpg,,,,82026-2,,
8976226,Magic,Avatar: The Last Airbender,The Cave of Two Lovers,126,U,Near Mint Foil,0.31,,,,,1,0.31,,0.31,https://user-content.cardcastle.co/uploads/card_user/scanned_image/a5ea2682-c6b0-4202-80f0-c9cb2537b3fa.jpg,,,,82026-2,,
8989106,Magic,Avatar: The Last Airbender,Price of Freedom,149,U,Near Mint Foil,0.81,,,,,1,0.81,,0.81,https://user-content.cardcastle.co/uploads/card_user/scanned_image/5d3a48d3-48b8-4a42-8d5c-73b6c32d5622.jpg,,,,82026-2,,
8989168,Magic,Avatar: The Last Airbender,Treetop Freedom Fighters,156,C,Near Mint Foil,0.17,,,,,1,0.17,,0.17,https://user-content.cardcastle.co/uploads/card_user/scanned_image/7d8fe0c8-2288-4c8b-9258-1c006c4f9f89.jpg,,,,82026-2,,
8628655,Magic,Tarkir: Dragonstorm,Underfoot Underdogs,129,C,Near Mint Foil,0.19,,,,,1,0.19,,0.19,https://user-content.cardcastle.co/uploads/card_user/scanned_image/794875a6-ca99-4e35-9c18-3b3b6db15d4f.jpg,,,,82026-2,,
8628715,Magic,Tarkir: Dragonstorm,War Effort,131,U,Near Mint Foil,0.28,,,,,1,0.28,,0.28,https://user-content.cardcastle.co/uploads/card_user/scanned_image/552841ce-a5c4-4fde-97a6-23a77f05b742.jpg,,,,82026-2,,
8649460,Magic,Tarkir: Dragonstorm,Overwhelming Surge,115,U,Near Mint Foil,0.34,,,,,1,0.34,,0.34,https://user-content.cardcastle.co/uploads/card_user/scanned_image/a7f09849-bd3e-44b1-87a0-04159bf74b80.jpg,,,,82026-2,,
8649220,Magic,Tarkir: Dragonstorm,Fleeting Effigy,108,U,Near Mint Foil,0.23,,,,,2,0.23,,0.23,https://user-content.cardcastle.co/uploads/card_user/scanned_image/7b0af8a3-609c-4063-ba1d-f43b8c278e0c.jpg,,,,82026-2,,
8644128,Magic,Tarkir: Dragonstorm,Molten Exhale,113,C,Near Mint Foil,0.28,,,,,1,0.28,,0.28,https://user-content.cardcastle.co/uploads/card_user/scanned_image/2fc3aac9-1b55-4dc0-b304-4242e3171296.jpg,,,,82026-2,,
8638815,Magic,Tarkir: Dragonstorm,Stormshriek Feral (Showcase),304,C,Near Mint Foil,0.25,,,,,1,0.25,,0.25,https://user-content.cardcastle.co/uploads/card_user/scanned_image/ee604ee7-9358-43f4-997d-4b3fffa1b105.jpg,,,,82026-2,,
8644068,Magic,Tarkir: Dragonstorm,Meticulous Artisan,112,C,Near Mint Foil,0.09,,,,,1,0.09,,0.09,https://user-content.cardcastle.co/uploads/card_user/scanned_image/2b9a8066-3856-46e6-9698-56c7ff9f8d2e.jpg,,,,82026-2,,
8616968,Magic,Tarkir: Dragonstorm,Devoted Duelist,104,C,Near Mint Foil,0.22,,,,,1,0.22,,0.22,https://user-content.cardcastle.co/uploads/card_user/scanned_image/70d450a5-0494-493f-b27e-0e9916fe9428.jpg,,,,82026-2,,
8840551,Magic,Edge of Eternities,Frontline War-Rager,134,C,Near Mint Foil,0.14,,,,,1,0.14,,0.14,https://user-content.cardcastle.co/uploads/card_user/scanned_image/ce3f3aca-b77d-4a57-9af8-77a7ae1545a3.jpg,,,,82026-2,,
,Magic,Assassin's Creed,Hidden Footblade,216,U,Near Mint Foil,0.93,,,,,1,0.93,,0.93,https://user-content.cardcastle.co/uploads/card_user/scanned_image/1980d31b-0ba5-4b8d-b38a-bf4544b7f788.jpg,,,,82026-2,,
7993232,Magic,Universes Beyond: Assassin's Creed,Origin of the Hidden Ones,36,U,Near Mint Foil,0.29,,,,,1,0.29,,0.29,https://user-content.cardcastle.co/uploads/card_user/scanned_image/1e73b31e-6745-45c8-9f7c-48c49669454a.jpg,,,,82026-2,,
,Magic,Assassin's Creed,Monastery Raid,217,U,Near Mint Foil,0.35,,,,,1,0.35,,0.35,https://user-content.cardcastle.co/uploads/card_user/scanned_image/aaf17b4a-4e17-4795-b6b0-04743e492f44.jpg,,,,82026-2,,
8001465,Magic,Universes Beyond: Assassin's Creed,Monastery Raid,35,U,Near Mint Foil,0.22,,,,,1,0.22,,0.22,https://user-content.cardcastle.co/uploads/card_user/scanned_image/601f8bff-6f83-45a4-90f8-15a35ccc2bb7.jpg,,,,82026-2,,
8005005,Magic,Universes Beyond: Assassin's Creed,Cathartic Reunion,94,U,Near Mint Foil,0.33,,,,,1,0.33,,0.33,https://user-content.cardcastle.co/uploads/card_user/scanned_image/0ffb7d29-801f-4e8b-bfbf-0e32ec255029.jpg,,,,82026-2,,
8005735,Magic,Universes Beyond: Assassin's Creed,"Alexios, Deimos of Kosmos (Showcase)",134,U,Near Mint Foil,0.37,,,,,1,0.37,,0.37,https://user-content.cardcastle.co/uploads/card_user/scanned_image/1d0d9261-5d45-4b5d-bed7-eed1695f0158.jpg,,,,82026-2,,
,Magic,Avatar: the Last Airbender Art Series,Fire Lord Ozai,27,C,Near Mint,2.21,,,,,1,2.21,,2.21,https://user-content.cardcastle.co/uploads/card_user/scanned_image/573878c5-31da-4100-ad00-a6011f423aa3.jpg,,,,82026-2,,
8299967,Magic,Foundations,Burst Lightning,192,C,Near Mint,0.23,,,,,2,0.23,,0.23,https://user-content.cardcastle.co/uploads/card_user/scanned_image/ff9c7af5-fdf7-4dda-b6f2-ab8a536fac08.jpg,,,,82026-2,,
8341365,Magic,Foundations,Goblin Boarders,87,C,Near Mint,0.17,,,,,1,0.17,,0.17,https://user-content.cardcastle.co/uploads/card_user/scanned_image/4e6f87a3-236c-4112-9d58-b07acc6cd6ee.jpg,,,,82026-2,,
8186769,Magic,Duskmourn: House of Horror,Hand That Feeds,139,C,Near Mint,0.1,,,,,1,0.1,,0.1,https://user-content.cardcastle.co/uploads/card_user/scanned_image/00636e42-3e0a-458f-bb3a-86b5a6f5e2a4.jpg,,,,82026-2,,
7213438,Magic,Universes Beyond: The Lord of the Rings: Tales of Middle-earth,Escape from Orthanc,12,C,Near Mint,0.17,,,,,1,0.17,,0.17,https://user-content.cardcastle.co/uploads/card_user/scanned_image/d19f4388-762a-4adb-8187-997d3921e959.jpg,,,,82026-2,,
8200233,Magic,Duskmourn: House of Horror,Rampaging Soulrager,151,C,Near Mint,0.05,,,,,1,0.05,,0.05,https://user-content.cardcastle.co/uploads/card_user/scanned_image/29969754-3f00-476a-ad14-d281715ea4d7.jpg,,,,82026-2,,
8174999,Magic,Duskmourn: House of Horror,Glassworks // Shattered Yard,137,C,Near Mint,0.22,,,,,1,0.22,,0.22,https://user-content.cardcastle.co/uploads/card_user/scanned_image/d1bae569-4c08-4a19-9cf1-ea27072d4abf.jpg,,,,82026-2,,
8830876,Magic,Edge of Eternities,Full Bore,135,U,Near Mint,0.27,,,,,1,0.27,,0.27,https://user-content.cardcastle.co/uploads/card_user/scanned_image/e2f794c8-3c81-4075-b2ca-18172a8d3d8b.jpg,,,,82026-2,,
8217668,Magic,Duskmourn: House of Horror,Ticket Booth // Tunnel of Hate,158,C,Near Mint,0.17,,,,,1,0.17,,0.17,https://user-content.cardcastle.co/uploads/card_user/scanned_image/04894b64-304c-4382-96c4-bd750607665a.jpg,,,,82026-2,,
8179713,Magic,Duskmourn: House of Horror,Betrayer's Bargain,126,U,Near Mint,0.17,,,,,1,0.17,,0.17,https://user-content.cardcastle.co/uploads/card_user/scanned_image/ecc9f9ea-7cb1-44ba-bca1-470a741b0fd4.jpg,,,,82026-2,,
8645674,Magic,Tarkir: Dragonstorm,Zurgo's Vanguard,133,U,Near Mint,0.27,,,,,1,0.27,,0.27,https://user-content.cardcastle.co/uploads/card_user/scanned_image/1d650f76-a107-47b7-8acd-fb151f33e32c.jpg,,,,82026-2,,
8644063,Magic,Tarkir: Dragonstorm,Meticulous Artisan,112,C,Near Mint,0.06,,,,,1,0.06,,0.06,https://user-content.cardcastle.co/uploads/card_user/scanned_image/b1603c64-3f67-45df-be26-1420ce1a019c.jpg,,,,82026-2,,
8822228,Magic,Edge of Eternities,Remnant Elemental,155,U,Near Mint,0.09,,,,,1,0.09,,0.09,https://user-content.cardcastle.co/uploads/card_user/scanned_image/c104914f-9939-40a5-b239-0b8d9ae7bb73.jpg,,,,82026-2,,
9079890,Magic,Lorwyn Eclipsed,Sourbread Auntie,158,U,Near Mint,0.24,,,,,1,0.24,,0.24,https://user-content.cardcastle.co/uploads/card_user/scanned_image/aeb102fd-b98c-4415-add0-f04a2a263b0b.jpg,,,,82026-2,,
9081912,Magic,Lorwyn Eclipsed,Bristlebane Outrider,169,U,Near Mint,0.14,,,,,1,0.14,,0.14,https://user-content.cardcastle.co/uploads/card_user/scanned_image/f4e0e2fb-de19-4650-a9d2-2cd72fd53111.jpg,,,,82026-2,,
9087550,Magic,Lorwyn Eclipsed,Silvergill Mentor,69,U,Near Mint,0.29,,,,,2,0.29,,0.29,https://user-content.cardcastle.co/uploads/card_user/scanned_image/46f6bc75-7aa3-42c3-8b17-7f17ce20c5c6.jpg,,,,82026-2,,
9073213,Magic,Lorwyn Eclipsed,Flamebraider,139,U,Near Mint,0.22,,,,,2,0.22,,0.22,https://user-content.cardcastle.co/uploads/card_user/scanned_image/99fcde77-d6a6-48e2-a8d8-813919406e6c.jpg,,,,82026-2,,
9079260,Magic,Lorwyn Eclipsed,Gutsplitter Gang,106,U,Near Mint,0.18,,,,,2,0.18,,0.18,https://user-content.cardcastle.co/uploads/card_user/scanned_image/2553bfe0-b930-4bda-952e-8178526adb5a.jpg,,,,82026-2,,
9080670,Magic,Lorwyn Eclipsed,Shimmerwilds Growth,194,U,Near Mint,0.27,,,,,2,0.27,,0.27,https://user-content.cardcastle.co/uploads/card_user/scanned_image/2937fac0-8584-407f-a77e-e62937692a6b.jpg,,,,82026-2,,
9078658,Magic,Lorwyn Eclipsed,Wanderwine Distracter,82,C,Near Mint,0.07,,,,,3,0.07,,0.07,https://user-content.cardcastle.co/uploads/card_user/scanned_image/d13c204e-207f-4d43-922b-311ccdadbae0.jpg,,,,82026-2,,
9091457,Magic,Lorwyn Eclipsed,Feed the Flames,137,C,Near Mint,0.11,,,,,7,0.11,,0.11,https://user-content.cardcastle.co/uploads/card_user/scanned_image/8c5e04a9-6f9f-482d-b563-abe32ca2237b.jpg,,,,82026-2,,
9080130,Magic,Lorwyn Eclipsed,Great Forest Druid,178,C,Near Mint,0.25,,,,,4,0.25,,0.25,https://user-content.cardcastle.co/uploads/card_user/scanned_image/0a51d434-729f-44cd-a3af-e8c9cc837607.jpg,,,,82026-2,,
9078960,Magic,Lorwyn Eclipsed,Bile-Vial Boggart,87,C,Near Mint,0.23,,,,,2,0.23,,0.23,https://user-content.cardcastle.co/uploads/card_user/scanned_image/e0672841-b8fb-4185-a791-d5e11957ad12.jpg,,,,82026-2,,
9093162,Magic,Lorwyn Eclipsed,Feisty Spikeling,223,C,Near Mint,0.14,,,,,7,0.14,,0.14,https://user-content.cardcastle.co/uploads/card_user/scanned_image/a0f557a5-3004-4771-a577-30e5ddc300d3.jpg,,,,82026-2,,
9078578,Magic,Lorwyn Eclipsed,Temporal Cleansing,78,C,Near Mint,0.12,,,,,3,0.12,,0.12,https://user-content.cardcastle.co/uploads/card_user/scanned_image/3de7ebd6-1ac5-473d-8864-df3cc5dc7c38.jpg,,,,82026-2,,
9093242,Magic,Lorwyn Eclipsed,Mischievous Sneakling,235,C,Near Mint,0.19,,,,,7,0.19,,0.19,https://user-content.cardcastle.co/uploads/card_user/scanned_image/9e512487-dc85-439d-a53b-8d47a57b1d8e.jpg,,,,82026-2,,
9082212,Magic,Lorwyn Eclipsed,Dundoolin Weaver,175,U,Near Mint,0.19,,,,,2,0.19,,0.19,https://user-content.cardcastle.co/uploads/card_user/scanned_image/2abaa75a-86fb-438b-9b3d-ed676fd235b7.jpg,,,,82026-2,,
9083583,Magic,Lorwyn Eclipsed,Clachan Festival,10,U,Near Mint,0.21,,,,,3,0.21,,0.21,https://user-content.cardcastle.co/uploads/card_user/scanned_image/6c96611b-51fb-4009-a032-7dd7c94414df.jpg,,,,82026-2,,
9092262,Magic,Lorwyn Eclipsed,Gilt-Leaf's Embrace,177,C,Near Mint,0.13,,,,,2,0.13,,0.13,https://user-content.cardcastle.co/uploads/card_user/scanned_image/973fea74-84aa-4c4f-9f17-d79c79c9e3ac.jpg,,,,82026-2,,
9079770,Magic,Lorwyn Eclipsed,Flame-Chain Mauler,138,C,Near Mint,0.06,,,,,4,0.06,,0.06,https://user-content.cardcastle.co/uploads/card_user/scanned_image/c22281e6-7d56-4d7f-9e57-d7dc6d3b11ae.jpg,,,,82026-2,,
9092762,Magic,Lorwyn Eclipsed,Wildvine Pummeler,203,C,Near Mint,0.09,,,,,7,0.09,,0.09,https://user-content.cardcastle.co/uploads/card_user/scanned_image/8e56e7d3-895f-4da0-9650-197603b1baa2.jpg,,,,82026-2,,
9090977,Magic,Lorwyn Eclipsed,Scarblade's Malice,119,C,Near Mint,0.07,,,,,3,0.07,,0.07,https://user-content.cardcastle.co/uploads/card_user/scanned_image/e7ae91f0-82a0-4f2f-83dd-ee23055e7043.jpg,,,,82026-2,,
9083693,Magic,Lorwyn Eclipsed,Goldmeadow Nomad,18,C,Near Mint,0.16,,,,,4,0.16,,0.16,https://user-content.cardcastle.co/uploads/card_user/scanned_image/cd8b6a3c-5f1a-4160-aa3c-ea1ffcb4ac9d.jpg,,,,82026-2,,
9084381,Magic,Lorwyn Eclipsed,Stratosoarer,72,C,Near Mint,0.09,,,,,3,0.09,,0.09,https://user-content.cardcastle.co/uploads/card_user/scanned_image/ff42df4d-6d17-42b6-9324-887a35429f34.jpg,,,,82026-2,,
9081325,Magic,Lorwyn Eclipsed,Rooftop Percher,2,C,Near Mint,0.2,,,,,3,0.2,,0.2,https://user-content.cardcastle.co/uploads/card_user/scanned_image/913fd8b7-a1a6-48bd-9067-08b208a7daf7.jpg,,,,82026-2,,
9068519,Magic,Lorwyn Eclipsed,Island (0270),270,C,Near Mint,0.16,,,,,5,0.16,,0.16,https://user-content.cardcastle.co/uploads/card_user/scanned_image/dd482a8f-9215-49c2-863e-f3f9438ee565.jpg,,,,82026-2,,
9080310,Magic,Lorwyn Eclipsed,Midnight Tilling,182,C,Near Mint,0.22,,,,,7,0.22,,0.22,https://user-content.cardcastle.co/uploads/card_user/scanned_image/5de8a081-4b17-45b0-bda2-90567a4cabad.jpg,,,,82026-2,,
9078118,Magic,Lorwyn Eclipsed,Wanderbrine Preacher,41,C,Near Mint,0.13,,,,,3,0.13,,0.13,https://user-content.cardcastle.co/uploads/card_user/scanned_image/c8a4f298-9143-4565-a895-be1c657f3d28.jpg,,,,82026-2,,
9069314,Magic,Lorwyn Eclipsed,Virulent Emissary,202,U,Near Mint,1.5,,,,,1,1.5,,1.5,https://user-content.cardcastle.co/uploads/card_user/scanned_image/938eb6fa-b0d4-4c0f-b906-e092cadda45d.jpg,,,,82026-2,,
9092197,Magic,Lorwyn Eclipsed,Moonlit Lamenter,26,U,Near Mint,0.19,,,,,4,0.19,,0.19,https://user-content.cardcastle.co/uploads/card_user/scanned_image/c63e4104-22ee-499d-bbb3-1e1490bf5839.jpg,,,,82026-2,,
9086162,Magic,Lorwyn Eclipsed,Noggle Robber,237,U,Near Mint,0.11,,,,,1,0.11,,0.11,https://user-content.cardcastle.co/uploads/card_user/scanned_image/e9ad4448-873a-4bfe-9ab6-02c33ac83e8b.jpg,,,,82026-2,,
9095800,Magic,Lorwyn Eclipsed,Gnarlbark Elm,103,U,Near Mint,0.16,,,,,3,0.16,,0.16,https://user-content.cardcastle.co/uploads/card_user/scanned_image/6f39b1d1-ce0a-4d93-ab21-162c790bf9ae.jpg,,,,82026-2,,
9090052,Magic,Lorwyn Eclipsed,Summit Sentinel,73,C,Near Mint,0.11,,,,,4,0.11,,0.11,https://user-content.cardcastle.co/uploads/card_user/scanned_image/732bcd61-1090-4831-a4f0-e995307982ed.jpg,,,,82026-2,,
9078058,Magic,Lorwyn Eclipsed,Shore Lurker,34,C,Near Mint,0.09,,,,,3,0.09,,0.09,https://user-content.cardcastle.co/uploads/card_user/scanned_image/240b307d-6989-4556-81b7-e641a8bfd722.jpg,,,,82026-2,,
9089652,Magic,Lorwyn Eclipsed,Glamermite,50,C,Near Mint,0.21,,,,,4,0.21,,0.21,https://user-content.cardcastle.co/uploads/card_user/scanned_image/b192908f-df32-4f65-ac66-87abeac6a353.jpg,,,,82026-2,,
9093442,Magic,Lorwyn Eclipsed,Stoic Grove-Guide,243,C,Near Mint,0.07,,,,,3,0.07,,0.07,https://user-content.cardcastle.co/uploads/card_user/scanned_image/6710c193-ec8d-4178-9c77-55bdcc47eaa9.jpg,,,,82026-2,,
9080070,Magic,Lorwyn Eclipsed,Warren Torchmaster,163,U,Near Mint,0.3,,,,,2,0.3,,0.3,https://user-content.cardcastle.co/uploads/card_user/scanned_image/9e298a79-b249-4d96-89ed-22faede13146.jpg,,,,82026-2,,
9081912,Magic,Lorwyn Eclipsed,Bristlebane Outrider,169,U,Near Mint,0.14,,,,,1,0.14,,0.14,https://user-content.cardcastle.co/uploads/card_user/scanned_image/9d8d4898-2421-43e0-8857-61b31d51195a.jpg,,,,82026-2,,
9077818,Magic,Lorwyn Eclipsed,Gallant Fowlknight,17,C,Near Mint,0.11,,,,,3,0.11,,0.11,https://user-content.cardcastle.co/uploads/card_user/scanned_image/c4fd8203-4621-410b-9b73-86552e4e8e7a.jpg,,,,82026-2,,
9090567,Magic,Lorwyn Eclipsed,Bogslither's Embrace,94,C,Near Mint,0.21,,,,,5,0.21,,0.21,https://user-content.cardcastle.co/uploads/card_user/scanned_image/dbe26d5d-cf7b-4eca-af2e-e31440217749.jpg,,,,82026-2,,
9073153,Magic,Lorwyn Eclipsed,Burning Curiosity,129,C,Near Mint,0.2,,,,,3,0.2,,0.2,https://user-content.cardcastle.co/uploads/card_user/scanned_image/5065aed0-9c45-4582-ab56-715c006874c8.jpg,,,,82026-2,,
9092702,Magic,Lorwyn Eclipsed,Safewright Cavalry,191,C,Near Mint,0.11,,,,,5,0.11,,0.11,https://user-content.cardcastle.co/uploads/card_user/scanned_image/95612062-232d-44d6-9144-2673277587d7.jpg,,,,82026-2,,
9086027,Magic,Lorwyn Eclipsed,Chitinous Graspling,211,C,Near Mint,0.15,,,,,6,0.15,,0.15,https://user-content.cardcastle.co/uploads/card_user/scanned_image/5610d199-5aab-45f9-bb91-65f45795e587.jpg,,,,82026-2,,
9068584,Magic,Lorwyn Eclipsed,Swamp (0271),271,C,Near Mint,0.19,,,,,2,0.19,,0.19,https://user-content.cardcastle.co/uploads/card_user/scanned_image/07e201de-ad4b-45eb-8e6f-112bb8b600d1.jpg,,,,82026-2,,
9078338,Magic,Lorwyn Eclipsed,Omni-Changeling,62,U,Near Mint,0.35,,,,,3,0.35,,0.35,https://user-content.cardcastle.co/uploads/card_user/scanned_image/d7ea3803-9129-4ad4-b950-d7136f29e233.jpg,,,,82026-2,,
9066524,Magic,Lorwyn Eclipsed,Sizzling Changeling,155,U,Near Mint,0.2,,,,,2,0.2,,0.2,https://user-content.cardcastle.co/uploads/card_user/scanned_image/2be6b1b8-e4ef-4f13-a301-57d7da6e3643.jpg,,,,82026-2,,
9066144,Magic,Lorwyn Eclipsed,Elder Auntie,133,C,Near Mint,0.17,,,,,5,0.17,,0.17,https://user-content.cardcastle.co/uploads/card_user/scanned_image/663f7786-d832-4757-9eb2-148a14dbd6a6.jpg,,,,82026-2,,
9080850,Magic,Lorwyn Eclipsed,Surly Farrier,196,C,Near Mint,0.07,,,,,6,0.07,,0.07,https://user-content.cardcastle.co/uploads/card_user/scanned_image/9ddec68f-aa22-453c-9d3b-746ee96c4127.jpg,,,,82026-2,,
9090487,Magic,Lorwyn Eclipsed,Keep Out,19,C,Near Mint,0.15,,,,,6,0.15,,0.15,https://user-content.cardcastle.co/uploads/card_user/scanned_image/df60b3fa-de74-468c-9c91-877e2553365a.jpg,,,,82026-2,,
9085221,Magic,Lorwyn Eclipsed,Kindle the Inner Flame,147,U,Near Mint,0.27,,,,,2,0.27,,0.27,https://user-content.cardcastle.co/uploads/card_user/scanned_image/fe68fd95-0f28-4cf5-af8d-9c089709b66d.jpg,,,,82026-2,,
9092502,Magic,Lorwyn Eclipsed,Moon-Vigil Adherents,184,U,Near Mint,0.23,,,,,1,0.23,,0.23,https://user-content.cardcastle.co/uploads/card_user/scanned_image/b4c72df7-55fa-4ed7-af99-ef16e81d37b1.jpg,,,,82026-2,,
9078618,Magic,Lorwyn Eclipsed,Unwelcome Sprite,81,U,Near Mint,0.21,,,,,1,0.21,,0.21,https://user-content.cardcastle.co/uploads/card_user/scanned_image/ec17b571-58ea-4586-92b2-ebdeb52ab4d7.jpg,,,,82026-2,,
9077878,Magic,Lorwyn Eclipsed,Kinsbaile Aspirant,21,U,Near Mint,0.19,,,,,1,0.19,,0.19,https://user-content.cardcastle.co/uploads/card_user/scanned_image/a7703de4-1559-4e5c-8264-cce02a1d044d.jpg,,,,82026-2,,
9079320,Magic,Lorwyn Eclipsed,Heirloom Auntie,107,C,Near Mint,0.12,,,,,6,0.12,,0.12,https://user-content.cardcastle.co/uploads/card_user/scanned_image/53f0853d-3ca9-49c7-b1cc-eb533c552d63.jpg,,,,82026-2,,
